HOEP,toronto_temp,toronto_humidity,mississauga_temp,mississauga_humidity,brampton_temp,burlington_temp,burlington_humidity,thunderbay_temp,thunderbay_humidity,kingston_temp,kingston_humidity,london_temp,london_humidity,hamilton_temp,hamilton_humidity,Hour,Month,Day,DayOfWeek,IsWeekend,IsHoliday,BusinessHour
0.0,-3.6,61.0,-3.6,61.0,-3.6,-0.8,58.0,-4.7,70.0,-1.3,58.0,-4.6,68.0,-3.1,58.0,4,2,22,5,1,0,0
12.21,17.8,67.0,17.8,67.0,17.8,13.5,83.0,14.7,65.0,17.4,73.0,18.4,66.0,16.5,73.0,11,6,17,0,0,0,1
17.27,-2.4,70.0,-2.4,70.0,-2.4,-0.5,56.0,-4.1,82.0,-4.7,90.0,-1.3,71.0,-2.2,64.0,22,2,10,4,0,0,0
41.48,2.6,100.0,2.6,100.0,2.6,3.6,91.0,-5.0,82.0,6.5,83.0,0.7,97.0,1.3,95.0,21,11,12,5,1,0,0
48.33,-9.2,60.0,-9.2,60.0,-9.2,-6.3,55.0,-16.8,66.0,-11.5,49.0,-9.9,75.0,-9.4,66.0,21,3,3,3,0,0,0
-4.57,8.3,83.0,8.3,83.0,8.3,6.9,85.0,9.4,44.0,8.6,89.0,7.8,89.0,6.3,93.0,15,5,31,6,1,0,0
33.47,21.8,88.0,21.8,88.0,21.8,22.5,79.0,12.6,85.0,18.4,92.0,18.2,92.0,21.7,88.0,10,8,12,1,0,0,1
19.11,27.5,46.0,27.5,46.0,27.5,21.6,88.0,27.0,41.0,26.8,57.0,26.4,44.0,27.4,38.0,16,7,31,4,0,0,1
-0.11,2.2,93.0,2.2,93.0,2.2,6.2,79.0,-22.9,74.0,7.0,99.0,2.1,94.0,4.6,88.0,3,1,1,1,0,1,0
43.92,-8.5,66.0,-8.5,66.0,-8.5,-6.8,59.0,-7.1,75.0,-7.5,56.0,-12.8,84.0,-10.3,68.0,21,3,2,0,0,0,0
36.49,0.8,75.0,0.8,75.0,0.8,1.6,68.0,-9.5,83.0,0.2,76.0,-0.9,77.0,-0.8,76.0,6,11,26,2,0,0,0
1.3,10.2,64.0,10.2,64.0,10.2,11.5,60.0,3.3,78.0,8.6,73.0,8.6,78.0,9.5,70.0,15,12,9,2,0,0,1
38.51,26.3,30.0,26.3,30.0,26.3,22.9,76.0,27.0,63.0,23.4,67.0,25.7,44.0,26.0,48.0,19,8,4,2,0,0,0
4.23,13.6,65.0,13.6,65.0,13.6,14.0,63.0,10.8,94.0,11.6,64.0,12.3,77.0,13.0,74.0,11,9,8,6,1,0,0
0.0,3.0,58.0,3.0,58.0,3.0,5.8,45.0,0.8,96.0,-0.5,58.0,4.2,61.0,4.2,54.0,14,2,19,4,0,0,1
35.73,18.5,68.0,18.5,68.0,18.5,13.6,96.0,9.4,40.0,20.5,78.0,17.6,87.0,15.5,94.0,19,5,14,2,0,0,0
11.51,12.0,65.0,12.0,65.0,12.0,12.9,68.0,10.8,73.0,11.9,93.0,10.4,76.0,10.7,79.0,23,6,5,1,0,0,0
13.34,14.4,50.0,14.4,50.0,14.4,13.9,58.0,1.2,94.0,17.1,83.0,12.6,53.0,13.0,58.0,10,11,6,6,1,0,0
19.13,21.2,43.0,21.2,43.0,21.2,19.3,61.0,18.3,54.0,19.6,53.0,21.4,50.0,21.2,52.0,17,9,14,2,0,0,1
3.69,22.0,46.0,22.0,46.0,22.0,22.3,43.0,6.6,62.0,18.6,69.0,20.9,57.0,21.0,57.0,18,10,12,2,0,0,0
7.44,10.2,54.0,10.2,54.0,10.2,12.4,50.0,2.9,76.0,9.9,75.0,9.7,75.0,9.8,59.0,23,9,17,3,0,0,0
47.14,-4.9,71.0,-4.9,71.0,-4.9,-2.6,62.0,-14.1,73.0,-6.7,73.0,-4.0,83.0,-5.3,81.0,22,12,15,6,1,0,0
14.38,-0.4,56.0,-0.4,56.0,-0.4,0.8,61.0,-0.8,79.0,-1.1,65.0,-1.0,66.0,-0.9,65.0,23,3,2,1,0,0,0
81.32,16.3,100.0,16.3,100.0,16.3,17.1,90.0,18.2,61.0,17.9,73.0,18.7,93.0,16.5,99.0,17,9,4,6,1,0,0
17.2,20.6,41.0,20.6,41.0,20.6,19.8,43.0,17.5,35.0,13.8,94.0,18.2,46.0,19.0,50.0,17,9,26,3,0,0,1
12.71,-2.2,65.0,-2.2,65.0,-2.2,-1.2,65.0,-13.4,88.0,-2.6,69.0,-4.3,75.0,-2.5,77.0,11,3,11,6,1,0,0
17.8,-3.2,62.0,-3.2,62.0,-3.2,-2.2,51.0,-27.2,77.0,-5.0,61.0,-4.3,64.0,-4.2,63.0,10,12,29,1,0,0,1
36.3,2.3,79.0,2.3,79.0,2.3,5.9,79.0,3.3,75.0,-0.1,98.0,-0.9,89.0,0.1,100.0,7,11,16,3,0,0,0
34.07,20.9,92.0,20.9,92.0,20.9,22.0,91.0,17.8,93.0,22.7,99.0,16.9,99.0,19.1,100.0,4,8,18,2,0,0,0
0.0,23.7,70.0,23.7,70.0,23.7,24.1,63.0,9.8,40.0,20.1,86.0,17.6,86.0,22.9,71.0,16,10,15,6,1,0,0
9.1,12.2,93.0,12.2,93.0,12.2,8.5,96.0,7.6,86.0,14.7,65.0,12.9,95.0,9.1,99.0,10,5,19,5,1,0,0
-3.93,6.3,41.0,6.3,41.0,6.3,9.0,31.0,-0.7,72.0,10.8,69.0,5.6,62.0,6.9,35.0,1,5,11,4,0,0,0
27.56,-9.3,64.0,-9.3,64.0,-9.3,-5.3,61.0,-7.3,94.0,-11.3,66.0,-8.9,94.0,-5.7,70.0,6,12,18,4,0,0,0
20.52,22.6,40.0,22.6,40.0,22.6,21.2,43.0,23.2,60.0,21.9,53.0,21.5,49.0,21.1,46.0,15,9,14,0,0,0,1
9.04,1.4,76.0,1.4,76.0,1.4,3.4,74.0,-11.4,97.0,0.2,64.0,1.6,93.0,1.5,88.0,5,10,30,4,0,0,0
4.88,-5.7,72.0,-5.7,72.0,-5.7,-3.5,67.0,-17.1,79.0,-2.3,73.0,-6.5,82.0,-6.1,69.0,7,11,20,3,0,0,0
39.32,-6.4,41.0,-6.4,41.0,-6.4,-5.0,43.0,-6.6,35.0,-5.1,37.0,-7.9,69.0,-6.1,47.0,18,3,23,6,1,0,0
5.95,-2.5,58.0,-2.5,58.0,-2.5,-2.0,66.0,-11.0,77.0,-1.3,58.0,-3.9,70.0,-4.0,75.0,10,12,19,5,1,0,0
5.14,-0.6,91.0,-0.6,91.0,-0.6,-0.3,95.0,-10.2,86.0,-7.3,92.0,-0.8,91.0,-0.3,100.0,0,1,3,3,0,0,0
20.74,1.3,69.0,1.3,69.0,1.3,2.9,62.0,-5.2,48.0,1.2,89.0,-0.3,77.0,0.4,84.0,20,4,6,4,0,0,0
3.65,15.9,82.0,15.9,82.0,15.9,17.9,72.0,8.8,99.0,14.7,91.0,12.9,86.0,14.9,83.0,6,8,1,3,0,0,0
32.83,2.3,76.0,2.3,76.0,2.3,3.0,72.0,2.0,60.0,2.4,88.0,1.7,77.0,1.4,85.0,11,4,5,4,0,0,1
41.5,3.4,42.0,3.4,42.0,3.4,3.3,45.0,-8.9,45.0,1.1,69.0,2.5,55.0,2.8,48.0,14,3,10,3,0,0,1
36.83,-3.4,80.0,-3.4,80.0,-3.4,-1.8,76.0,-7.9,86.0,-7.1,64.0,-3.4,91.0,-3.9,87.0,17,1,2,2,0,0,1
41.83,29.1,61.0,29.1,61.0,29.1,23.0,86.0,25.1,54.0,23.4,79.0,22.9,94.0,27.4,71.0,14,8,16,3,0,0,1
4.92,5.9,61.0,5.9,61.0,5.9,6.4,55.0,-3.6,98.0,4.4,80.0,3.4,66.0,4.0,60.0,7,11,3,0,0,0,0
23.66,14.2,98.0,14.2,98.0,14.2,14.2,87.0,7.8,96.0,12.1,79.0,13.6,98.0,12.8,97.0,7,9,25,6,1,0,0
26.7,24.4,78.0,24.4,78.0,24.4,24.8,80.0,16.7,61.0,22.9,97.0,23.8,87.0,23.7,89.0,10,7,11,3,0,0,1
33.14,-7.6,64.0,-7.6,64.0,-7.6,-4.2,57.0,-20.2,66.0,-6.5,47.0,-7.1,59.0,-7.2,54.0,19,12,10,1,0,0,0
3.43,9.2,50.0,9.2,50.0,9.2,7.9,64.0,6.4,77.0,4.0,89.0,3.8,89.0,6.3,65.0,5,5,8,1,0,0,0
16.73,17.6,53.0,17.6,53.0,17.6,18.9,45.0,20.2,42.0,18.2,48.0,18.5,39.0,18.2,47.0,16,9,26,6,1,0,0
23.4,20.5,82.0,20.5,82.0,20.5,21.2,77.0,12.9,91.0,21.2,85.0,19.1,94.0,20.3,89.0,9,8,13,1,0,0,1
25.42,9.2,79.0,9.2,79.0,9.2,6.6,96.0,7.4,79.0,9.3,78.0,6.8,100.0,7.2,100.0,10,5,5,4,0,0,1
0.0,6.4,55.0,6.4,55.0,6.4,6.5,55.0,6.6,67.0,7.5,62.0,6.9,56.0,6.0,58.0,12,10,16,1,0,0,1
5.95,16.8,100.0,16.8,100.0,16.8,14.4,99.0,7.1,96.0,17.4,72.0,16.8,99.0,17.3,97.0,8,6,7,1,0,0,1
36.63,-12.1,72.0,-12.1,72.0,-12.1,-9.2,69.0,-26.1,80.0,-14.9,65.0,-10.6,84.0,-14.2,89.0,1,1,3,0,0,1,0
42.98,19.3,64.0,19.3,64.0,19.3,20.3,54.0,6.3,66.0,16.3,84.0,19.2,56.0,20.5,54.0,13,10,25,2,0,0,1
72.22,-7.4,66.0,-7.4,66.0,-7.4,-8.3,67.0,-10.4,90.0,-19.6,74.0,-11.6,73.0,-12.0,66.0,8,1,15,0,0,0,1
39.69,-21.4,67.0,-21.4,67.0,-21.4,-17.9,72.0,-29.0,68.0,-24.1,73.0,-24.7,75.0,-24.0,83.0,7,12,31,6,1,0,0
-1.52,6.0,66.0,6.0,66.0,6.0,5.8,60.0,8.4,59.0,7.5,71.0,6.8,73.0,6.4,68.0,11,4,22,5,1,0,0
29.84,22.6,70.0,22.6,70.0,22.6,21.5,90.0,16.8,81.0,19.4,98.0,19.2,93.0,18.7,100.0,1,6,25,6,1,0,0
0.0,6.6,62.0,6.6,62.0,6.6,7.4,58.0,-4.6,66.0,10.3,81.0,4.8,68.0,6.4,66.0,10,11,6,0,0,0,1
49.29,13.1,66.0,13.1,66.0,13.1,13.7,63.0,12.0,100.0,12.1,76.0,11.8,85.0,12.8,81.0,11,10,1,4,0,0,1
-1.28,15.9,52.0,15.9,52.0,15.9,19.0,30.0,10.9,98.0,11.2,79.0,16.1,60.0,14.4,50.0,1,6,11,5,1,0,0
28.92,23.4,57.0,23.4,57.0,23.4,23.7,52.0,25.8,53.0,22.6,51.0,22.7,60.0,21.7,72.0,18,8,12,0,0,0,0
46.57,1.0,71.0,1.0,71.0,1.0,2.1,71.0,-10.4,61.0,1.4,69.0,0.4,82.0,0.5,80.0,16,1,12,2,0,0,1
20.32,13.6,93.0,13.6,93.0,13.6,15.1,88.0,6.4,93.0,9.1,99.0,9.4,99.0,10.8,99.0,5,9,23,2,0,0,0
37.47,25.1,76.0,25.1,76.0,25.1,24.0,80.0,23.9,71.0,22.6,96.0,24.1,81.0,22.2,92.0,21,7,13,1,0,0,0
1.59,2.0,79.0,2.0,79.0,2.0,2.6,77.0,-10.3,94.0,0.8,79.0,0.1,89.0,0.3,91.0,6,3,7,0,0,0,0
64.19,1.2,90.0,1.2,90.0,1.2,2.9,85.0,6.8,87.0,1.5,94.0,3.0,89.0,1.8,93.0,18,10,27,3,0,0,0
5.79,7.1,90.0,7.1,90.0,7.1,9.2,77.0,6.2,66.0,10.2,72.0,6.1,80.0,6.1,87.0,4,11,8,4,0,0,0
22.38,24.3,52.0,24.3,52.0,24.3,23.3,62.0,18.9,55.0,22.9,86.0,23.0,62.0,21.8,68.0,16,9,23,0,0,0,1
4.62,-3.3,73.0,-3.3,73.0,-3.3,-1.5,61.0,-6.5,95.0,-11.1,62.0,-4.3,77.0,-5.4,80.0,4,2,23,1,0,0,0
13.41,-7.9,61.0,-7.9,61.0,-7.9,-6.5,59.0,-23.5,54.0,-6.6,64.0,-8.8,70.0,-7.7,65.0,10,2,12,4,0,0,1
4.08,13.4,48.0,13.4,48.0,13.4,7.7,80.0,6.8,89.0,17.1,42.0,15.0,63.0,12.9,73.0,18,5,22,2,0,0,0
12.03,5.7,98.0,5.7,98.0,5.7,8.9,92.0,-14.3,77.0,5.0,93.0,7.5,97.0,7.7,97.0,14,12,9,0,0,0,1
45.37,5.8,57.0,5.8,57.0,5.8,6.4,56.0,1.8,62.0,5.9,62.0,4.5,69.0,4.5,64.0,16,11,20,5,1,0,0
9.18,5.0,72.0,5.0,72.0,5.0,8.2,66.0,-21.7,78.0,4.5,72.0,7.0,98.0,7.7,83.0,22,1,11,2,0,0,0
23.36,21.4,46.0,21.4,46.0,21.4,21.2,61.0,14.6,98.0,15.3,85.0,18.7,84.0,19.6,69.0,8,7,5,1,0,0,1
32.75,6.5,77.0,6.5,77.0,6.5,10.0,87.0,9.8,98.0,1.8,100.0,2.5,96.0,3.8,100.0,5,10,19,5,1,0,0
20.59,-8.5,61.0,-8.5,61.0,-8.5,-6.2,55.0,-17.7,75.0,-9.2,58.0,-7.1,73.0,-7.8,64.0,22,3,2,2,0,0,0
8.46,-1.4,100.0,-1.4,100.0,-1.4,0.0,88.0,-14.3,83.0,-2.4,90.0,-0.9,88.0,-1.2,91.0,7,3,4,5,1,0,0
75.74,4.4,100.0,4.4,100.0,4.4,5.6,91.0,1.0,52.0,5.3,91.0,3.8,97.0,4.2,97.0,17,11,27,6,1,0,0
5.92,0.1,76.0,0.1,76.0,0.1,0.3,77.0,5.0,64.0,1.6,75.0,-1.4,88.0,-1.4,86.0,0,2,23,1,0,0,0
40.2,1.1,89.0,1.1,89.0,1.1,2.3,77.0,-0.9,83.0,-1.5,85.0,0.1,87.0,0.1,94.0,19,12,5,1,0,0,0
47.9,28.2,66.0,28.2,66.0,28.2,25.6,78.0,19.1,56.0,26.0,93.0,26.9,83.0,24.8,95.0,13,7,6,5,1,0,0
0.0,0.0,90.0,0.0,90.0,0.0,1.0,94.0,-7.6,76.0,0.4,95.0,-0.7,95.0,0.1,98.0,5,2,25,3,0,0,0
25.24,22.3,95.0,22.3,95.0,22.3,23.8,90.0,17.6,100.0,22.8,90.0,20.3,92.0,21.4,100.0,5,8,29,6,1,0,0
16.7,25.7,82.0,25.7,82.0,25.7,26.0,80.0,15.3,99.0,25.2,88.0,24.6,93.0,23.5,93.0,3,8,12,4,0,0,0
10.64,12.6,83.0,12.6,83.0,12.6,15.4,72.0,12.5,83.0,9.4,96.0,10.6,98.0,12.2,82.0,7,7,16,3,0,0,0
26.72,16.3,68.0,16.3,68.0,16.3,16.8,68.0,21.3,50.0,13.7,89.0,18.8,59.0,17.0,71.0,17,8,19,0,0,0,1
9.46,6.2,72.0,6.2,72.0,6.2,6.6,70.0,-0.3,64.0,4.2,83.0,4.2,85.0,4.8,75.0,17,12,26,4,0,1,0
-0.98,2.6,81.0,2.6,81.0,2.6,4.5,76.0,-4.4,85.0,0.9,88.0,0.5,97.0,1.2,91.0,5,12,3,3,0,0,0
0.0,15.8,77.0,15.8,77.0,15.8,14.4,92.0,22.7,26.0,15.6,87.0,18.1,67.0,14.8,90.0,16,6,5,0,0,0,1
15.15,14.1,78.0,14.1,78.0,14.1,15.4,83.0,8.2,75.0,14.2,94.0,12.2,92.0,13.2,95.0,8,6,7,1,0,0,1
4.34,7.8,79.0,7.8,79.0,7.8,9.5,70.0,5.8,94.0,11.7,55.0,10.6,55.0,8.0,64.0,23,11,9,2,0,0,0
90.93,23.9,71.0,23.9,71.0,23.9,22.4,82.0,19.7,76.0,24.9,58.0,26.0,59.0,25.2,78.0,18,8,25,3,0,0,0
6.43,20.6,29.0,20.6,29.0,20.6,20.8,24.0,18.2,47.0,16.9,51.0,19.4,38.0,20.2,31.0,19,6,2,4,0,0,0
-0.02,21.3,22.0,21.3,22.0,21.3,15.2,51.0,23.3,50.0,21.7,34.0,21.1,40.0,17.1,39.0,21,6,8,5,1,0,0
7.74,16.0,88.0,16.0,88.0,16.0,17.8,81.0,8.2,89.0,15.6,96.0,13.8,98.0,14.1,100.0,3,9,3,1,0,0,0
33.22,21.1,100.0,21.1,100.0,21.1,21.0,100.0,18.8,61.0,18.9,75.0,19.9,96.0,20.6,99.0,11,7,29,5,1,0,0
54.49,1.1,88.0,1.1,88.0,1.1,2.3,79.0,-8.8,54.0,2.4,77.0,-0.4,90.0,0.1,100.0,17,1,3,2,0,0,1
6.71,0.0,73.0,0.0,73.0,0.0,1.1,67.0,-5.9,81.0,1.5,63.0,-1.5,75.0,-0.8,69.0,5,11,13,3,0,0,0
0.0,-1.2,59.0,-1.2,59.0,-1.2,1.5,56.0,-11.4,80.0,0.5,57.0,-2.5,76.0,-1.9,72.0,1,3,31,5,1,0,0
8.93,17.6,85.0,17.6,85.0,17.6,19.1,88.0,6.7,100.0,16.1,100.0,15.2,98.0,16.9,99.0,6,9,21,3,0,0,0
24.3,17.0,85.0,17.0,85.0,17.0,18.0,73.0,15.4,92.0,19.1,50.0,23.0,71.0,19.5,76.0,16,9,16,0,0,0,1
0.0,17.7,31.0,17.7,31.0,17.7,17.6,33.0,-1.4,56.0,9.1,60.0,14.1,44.0,14.3,43.0,22,3,30,1,0,0,0
3.34,14.0,86.0,14.0,86.0,14.0,16.4,81.0,4.9,95.0,11.8,94.0,13.1,96.0,14.3,88.0,4,6,25,0,0,0,0
0.39,4.8,61.0,4.8,61.0,4.8,4.7,62.0,-3.6,97.0,3.9,80.0,3.6,65.0,3.1,68.0,10,1,2,3,0,0,1
37.39,-8.5,72.0,-8.5,72.0,-8.5,-6.4,71.0,-18.6,70.0,-10.2,85.0,-10.8,82.0,-10.0,81.0,20,2,7,2,0,0,0
5.44,-3.0,70.0,-3.0,70.0,-3.0,-0.2,67.0,-4.5,91.0,0.6,72.0,-3.1,80.0,-3.8,80.0,18,1,1,2,0,1,0
-0.52,20.2,72.0,20.2,72.0,20.2,17.5,87.0,8.5,56.0,6.6,95.0,20.3,74.0,18.2,91.0,18,4,19,2,0,0,0
15.45,0.9,90.0,0.9,90.0,0.9,2.1,81.0,-1.6,91.0,-2.8,96.0,-1.1,86.0,-2.2,92.0,1,2,9,3,0,0,0
27.55,25.9,54.0,25.9,54.0,25.9,24.5,56.0,22.1,59.0,27.4,52.0,22.0,69.0,23.7,60.0,18,8,11,1,0,0,0
39.31,2.9,86.0,2.9,86.0,2.9,5.4,100.0,-12.9,86.0,7.2,83.0,3.3,94.0,4.6,100.0,9,12,1,4,0,0,1
15.36,7.7,57.0,7.7,57.0,7.7,9.1,55.0,1.0,83.0,6.2,82.0,3.5,76.0,4.4,71.0,6,4,24,5,1,0,0
66.93,16.6,52.0,16.6,52.0,16.6,18.8,50.0,12.4,95.0,11.9,81.0,11.3,93.0,14.5,60.0,2,8,13,5,1,0,0
50.13,0.2,75.0,0.2,75.0,0.2,1.6,70.0,-3.7,78.0,-6.3,66.0,-1.9,72.0,-1.0,86.0,17,12,10,0,0,0,1
12.55,1.0,61.0,1.0,61.0,1.0,2.1,43.0,4.6,63.0,-2.6,71.0,0.2,63.0,0.6,55.0,17,3,1,6,1,0,0
2.02,5.5,69.0,5.5,69.0,5.5,7.5,65.0,10.7,59.0,6.9,59.0,5.8,77.0,7.5,70.0,12,11,9,2,0,0,1
21.92,18.1,75.0,18.1,75.0,18.1,17.2,88.0,14.1,58.0,18.7,91.0,18.4,77.0,18.3,90.0,13,9,10,3,0,0,1
30.85,11.3,93.0,11.3,93.0,11.3,13.0,78.0,3.9,83.0,11.1,67.0,10.3,87.0,11.2,100.0,22,10,25,4,0,0,0
75.06,-4.9,61.0,-4.9,61.0,-4.9,-4.9,68.0,-6.9,85.0,-6.8,44.0,-4.1,58.0,-5.3,68.0,18,3,17,0,0,0,0
49.21,5.7,93.0,5.7,93.0,5.7,5.8,95.0,-4.7,76.0,4.8,88.0,8.2,96.0,6.0,96.0,10,11,27,2,0,0,1
4.94,19.5,87.0,19.5,87.0,19.5,20.4,89.0,8.0,100.0,21.9,95.0,16.9,98.0,18.4,99.0,6,8,2,3,0,0,0
-1.59,17.7,58.0,17.7,58.0,17.7,19.3,61.0,10.7,94.0,12.8,89.0,16.2,78.0,15.5,76.0,2,7,8,0,0,0,0
35.92,28.5,59.0,28.5,59.0,28.5,28.7,53.0,15.1,90.0,27.2,74.0,28.2,64.0,28.2,60.0,17,8,19,2,0,0,1
26.83,9.2,57.0,9.2,57.0,9.2,6.6,69.0,3.2,100.0,8.0,67.0,13.3,60.0,10.5,65.0,10,4,9,1,0,0,1
24.2,-9.8,66.0,-9.8,66.0,-9.8,-5.2,56.0,-12.3,57.0,-9.9,50.0,-5.9,80.0,-6.0,64.0,14,1,29,4,0,0,1
31.14,24.8,44.0,24.8,44.0,24.8,24.1,58.0,19.1,47.0,23.6,82.0,24.3,61.0,24.7,62.0,13,9,20,1,0,0,1
2.24,20.0,57.0,20.0,57.0,20.0,15.5,87.0,11.0,99.0,16.7,89.0,23.9,69.0,19.7,73.0,12,6,24,0,0,0,1
21.35,-4.7,61.0,-4.7,61.0,-4.7,-3.4,53.0,-0.9,45.0,-6.4,60.0,-3.7,68.0,-5.4,67.0,18,2,5,2,0,0,0
0.0,11.6,48.0,11.6,48.0,11.6,10.0,57.0,7.4,97.0,8.3,68.0,8.2,57.0,7.1,80.0,9,5,2,5,1,0,0
14.22,8.0,61.0,8.0,61.0,8.0,8.6,62.0,6.2,54.0,1.9,81.0,8.9,66.0,7.4,72.0,16,3,16,0,0,0,1
28.37,-0.9,76.0,-0.9,76.0,-0.9,1.6,65.0,-5.6,75.0,0.8,69.0,-0.8,94.0,-1.6,81.0,8,5,12,1,0,0,1
25.55,21.8,93.0,21.8,93.0,21.8,24.6,76.0,22.9,36.0,23.7,83.0,18.2,95.0,22.9,91.0,18,7,7,1,0,0,0
24.58,20.7,67.0,20.7,67.0,20.7,19.8,71.0,27.0,62.0,23.5,75.0,19.5,72.0,19.7,75.0,14,7,12,4,0,0,1
-2.1,14.2,90.0,14.2,90.0,14.2,13.6,77.0,12.7,99.0,12.4,84.0,20.6,89.0,20.4,87.0,8,6,11,5,1,0,0
0.0,11.5,51.0,11.5,51.0,11.5,11.6,50.0,13.6,48.0,8.8,76.0,11.5,56.0,11.4,52.0,12,6,3,0,0,0,1
31.56,-8.2,56.0,-8.2,56.0,-8.2,-7.8,58.0,-11.4,82.0,-11.5,58.0,-8.8,67.0,-9.3,65.0,12,12,13,2,0,0,1
0.0,-10.3,73.0,-10.3,73.0,-10.3,-8.9,67.0,-28.2,78.0,-9.9,81.0,-12.7,72.0,-11.3,77.0,6,1,30,1,0,0,0
12.55,6.9,88.0,6.9,88.0,6.9,8.1,88.0,0.5,80.0,5.1,88.0,6.3,97.0,6.7,92.0,19,11,6,3,0,0,0
38.05,0.7,69.0,0.7,69.0,0.7,2.1,62.0,-7.5,61.0,1.4,89.0,-1.3,78.0,0.0,77.0,19,2,21,2,0,0,0
17.68,13.9,79.0,13.9,79.0,13.9,15.3,65.0,22.7,49.0,15.5,95.0,15.0,62.0,13.8,75.0,15,9,13,6,1,0,0
1.42,20.9,40.0,20.9,40.0,20.9,20.3,48.0,16.8,21.0,18.4,61.0,18.9,46.0,20.0,51.0,16,10,19,3,0,0,1
21.43,2.9,79.0,2.9,79.0,2.9,3.8,86.0,-2.0,88.0,0.0,90.0,1.9,97.0,2.2,99.0,23,2,14,2,0,0,0
4.02,2.0,25.0,2.0,25.0,2.0,4.0,29.0,-2.3,67.0,-0.4,32.0,1.0,45.0,2.3,30.0,23,3,18,3,0,0,0
40.88,-9.6,61.0,-9.6,61.0,-9.6,-6.3,58.0,-19.9,69.0,-7.8,60.0,-10.2,63.0,-9.5,61.0,22,1,17,2,0,0,0
34.04,-4.6,67.0,-4.6,67.0,-4.6,-4.4,66.0,-11.2,81.0,-5.7,60.0,-6.2,68.0,-5.7,69.0,11,11,21,4,0,0,1
36.3,23.0,92.0,23.0,92.0,23.0,23.0,90.0,19.7,67.0,25.2,79.0,22.4,98.0,21.9,96.0,21,8,25,3,0,0,0
15.34,21.3,96.0,21.3,96.0,21.3,23.1,93.0,18.9,72.0,24.3,87.0,20.3,98.0,21.6,98.0,1,7,11,5,1,0,0
20.1,1.5,80.0,1.5,80.0,1.5,3.3,66.0,-6.6,93.0,-0.4,63.0,2.4,76.0,0.7,89.0,10,10,18,3,0,0,1
19.87,6.3,80.0,6.3,80.0,6.3,6.5,91.0,2.7,98.0,5.2,90.0,6.4,81.0,5.0,97.0,22,10,30,2,0,0,0
38.1,0.0,70.0,0.0,70.0,0.0,1.0,66.0,-11.3,84.0,-1.9,71.0,-1.3,77.0,-0.7,74.0,1,12,18,5,1,0,0
-4.0,20.2,59.0,20.2,59.0,20.2,10.2,97.0,15.2,60.0,17.2,76.0,20.8,65.0,18.0,77.0,13,5,28,6,1,0,0
0.0,2.1,80.0,2.1,80.0,2.1,3.8,81.0,-10.2,95.0,1.1,69.0,2.5,94.0,1.8,94.0,3,10,30,4,0,0,0
5.46,15.1,26.0,15.1,26.0,15.1,10.3,56.0,10.4,64.0,13.3,51.0,14.0,44.0,10.6,48.0,22,5,9,0,0,0,0
53.42,13.2,54.0,13.2,54.0,13.2,11.4,70.0,11.9,63.0,10.9,63.0,14.2,60.0,13.1,57.0,13,9,29,3,0,0,1
23.13,-5.0,64.0,-5.0,64.0,-5.0,-2.4,50.0,-20.9,70.0,-8.2,67.0,-4.6,85.0,-5.0,74.0,0,12,30,1,0,0,0
27.86,9.9,100.0,9.9,100.0,9.9,12.2,92.0,-3.0,71.0,8.4,82.0,8.7,82.0,10.7,100.0,0,12,10,6,1,0,0
40.74,21.5,53.0,21.5,53.0,21.5,17.8,75.0,19.9,80.0,20.7,70.0,22.6,56.0,21.0,60.0,12,8,22,5,1,0,0
5.91,13.6,21.0,13.6,21.0,13.6,13.3,18.0,5.4,90.0,14.2,39.0,12.6,32.0,12.5,24.0,12,4,30,0,0,0,1
36.58,1.6,96.0,1.6,96.0,1.6,2.3,88.0,-2.6,97.0,0.9,84.0,0.0,94.0,0.3,100.0,2,1,31,2,0,0,0
11.24,8.2,68.0,8.2,68.0,8.2,5.0,74.0,4.2,54.0,5.7,76.0,10.0,70.0,11.6,54.0,17,5,10,6,1,0,0
37.09,0.4,63.0,0.4,63.0,0.4,2.1,67.0,-12.6,95.0,-0.5,67.0,0.6,90.0,-0.7,86.0,5,12,3,4,0,0,0
66.8,20.1,100.0,20.1,100.0,20.1,20.2,96.0,18.8,84.0,21.2,92.0,19.8,100.0,19.7,99.0,9,7,18,0,0,0,1
34.63,0.2,84.0,0.2,84.0,0.2,1.7,82.0,-12.4,57.0,1.3,81.0,-1.7,93.0,0.3,95.0,23,3,1,2,0,0,0
73.8,23.6,53.0,23.6,53.0,23.6,11.6,78.0,12.8,86.0,19.5,73.0,23.6,57.0,24.0,61.0,13,5,13,4,0,0,1
4.38,10.2,29.0,10.2,29.0,10.2,10.0,40.0,6.5,55.0,8.0,54.0,7.8,40.0,7.2,54.0,22,5,6,2,0,0,0
24.53,-9.9,56.0,-9.9,56.0,-9.9,-8.7,48.0,-12.2,52.0,-7.0,40.0,-9.6,55.0,-10.0,59.0,16,3,4,0,0,0,1
19.35,8.6,73.0,8.6,73.0,8.6,10.9,71.0,-3.2,85.0,9.1,94.0,6.3,82.0,7.9,86.0,7,4,28,4,0,0,0
73.62,-13.7,56.0,-13.7,56.0,-13.7,-11.9,72.0,-13.4,84.0,-18.0,55.0,-17.2,84.0,-16.9,85.0,21,1,21,0,0,0,0
